"2025-08-31T20:18:10Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":2201.0,"y":62.0,"z":646.0},"createdAt":1756605024265,"expireAt":1756606224265,"owner":{},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[]}},"reason":"EXPIRATION","extra":{"item-drops":true}}"
"2025-08-31T20:25:43Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":2249.0,"y":-25.0,"z":647.0},"createdAt":1756671943716,"expireAt":1756673143716,"owner":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2250.791488142658,"y":-25.0,"z":645.5024595125593,"yaw":-152.98666,"pitch":16.928413}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[{"v":3953,"type":"COBBLED_DEEPSLATE","amount":47},{"v":3953,"type":"CLAY_BALL","amount":8},{"v":3953,"type":"BONE","amount":2},{"v":3953,"type":"DIAMOND"},{"v":3953,"type":"COOKED_PORKCHOP","amount":19},{"v":3953,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":190}},{"v":3953,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":54}},{"v":3953,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":35}},{"v":3953,"type":"BAKED_POTATO","amount":15},{"v":3953,"type":"WATER_BUCKET"},{"v":3953,"type":"TORCH"},{"v":3953,"type":"WAXED_COPPER_BLOCK","amount":3},{"v":3953,"type":"MOSS_CARPET"},{"v":3953,"type":"BOW","meta":{"meta-type":"UNSPECIFIC","Damage":163}},{"v":3953,"type":"GREEN_BED"},{"v":3953,"type":"RED_BED"},{"v":3953,"type":"MAGENTA_BED"},{"v":3953,"type":"BLUE_BED"},{"v":3953,"type":"TUFF_BRICKS"},{"v":3953,"type":"WAXED_COPPER_GRATE"},{"v":3953,"type":"PURPLE_BED"},{"v":3953,"type":"SLIME_BALL","amount":22},{"v":3953,"type":"BREAD","amount":2},{"v":3953,"type":"CLAY","amount":4},{"v":3953,"type":"IRON_BOOTS","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"IRON_LEGGINGS","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"IRON_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":65}},{"v":3953,"type":"IRON_HELMET","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"SHIELD","meta":{"meta-type":"SHIELD","Damage":170}}]}}}"
"2025-08-31T20:26:45Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":2249.0,"y":-25.0,"z":647.0},"createdAt":1756671943716,"expireAt":1756673143716,"owner":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2249.3621043832654,"y":-25.0,"z":646.7624999880791,"yaw":-5.2044983,"pitch":49.387627}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[]}},"reason":"BREAK","extra":{"player":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2249.3621043832654,"y":-25.0,"z":646.7624999880791,"yaw":-5.2044983,"pitch":49.387627}}}}"
"2025-08-31T20:26:54Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":2260.0,"y":-25.0,"z":664.0},"createdAt":1756672014407,"expireAt":1756673214407,"owner":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2260.7141339507702,"y":-23.99866402088785,"z":665.6921080008891,"yaw":-41.509552,"pitch":13.390209}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[{"v":3953,"type":"COBBLED_DEEPSLATE","amount":47},{"v":3953,"type":"CLAY_BALL","amount":8},{"v":3953,"type":"BONE","amount":2},{"v":3953,"type":"DIAMOND"},{"v":3953,"type":"COOKED_PORKCHOP","amount":19},{"v":3953,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":190}},{"v":3953,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":56}},{"v":3953,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":35}},{"v":3953,"type":"WOODEN_AXE"},{"v":3953,"type":"BAKED_POTATO","amount":15},{"v":3953,"type":"WATER_BUCKET"},{"v":3953,"type":"TORCH"},{"v":3953,"type":"WAXED_COPPER_BLOCK","amount":3},{"v":3953,"type":"MOSS_CARPET"},{"v":3953,"type":"BOW","meta":{"meta-type":"UNSPECIFIC","Damage":163}},{"v":3953,"type":"GREEN_BED"},{"v":3953,"type":"RED_BED"},{"v":3953,"type":"MAGENTA_BED"},{"v":3953,"type":"BLUE_BED"},{"v":3953,"type":"TUFF_BRICKS"},{"v":3953,"type":"WAXED_COPPER_GRATE"},{"v":3953,"type":"PURPLE_BED"},{"v":3953,"type":"SLIME_BALL","amount":22},{"v":3953,"type":"BREAD","amount":2},{"v":3953,"type":"CLAY","amount":4},{"v":3953,"type":"IRON_BOOTS","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"IRON_LEGGINGS","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"IRON_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":65}},{"v":3953,"type":"IRON_HELMET","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"SHIELD","meta":{"meta-type":"SHIELD","Damage":170}}]}}}"
"2025-08-31T20:27:08Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":2260.0,"y":-25.0,"z":664.0},"createdAt":1756672014407,"expireAt":1756673214407,"owner":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2260.762499988079,"y":-25.0,"z":663.7624999880791,"yaw":23.690634,"pitch":57.380447}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[]}},"reason":"BREAK","extra":{"player":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2260.762499988079,"y":-25.0,"z":663.7624999880791,"yaw":23.690634,"pitch":57.380447}}}}"
"2025-08-31T20:27:12Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":2260.0,"y":-25.0,"z":668.0},"createdAt":1756672032001,"expireAt":1756673232001,"owner":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2260.507923000429,"y":-25.0,"z":668.1314920720954,"yaw":-165.06499,"pitch":68.76429}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[{"v":3953,"type":"COBBLED_DEEPSLATE","amount":47},{"v":3953,"type":"CLAY_BALL","amount":8},{"v":3953,"type":"BONE","amount":2},{"v":3953,"type":"DIAMOND"},{"v":3953,"type":"COOKED_PORKCHOP","amount":19},{"v":3953,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":190}},{"v":3953,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":56}},{"v":3953,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":35}},{"v":3953,"type":"WOODEN_AXE"},{"v":3953,"type":"BAKED_POTATO","amount":15},{"v":3953,"type":"WATER_BUCKET"},{"v":3953,"type":"TORCH"},{"v":3953,"type":"WAXED_COPPER_BLOCK","amount":3},{"v":3953,"type":"MOSS_CARPET"},{"v":3953,"type":"BOW","meta":{"meta-type":"UNSPECIFIC","Damage":163}},{"v":3953,"type":"GREEN_BED"},{"v":3953,"type":"RED_BED"},{"v":3953,"type":"MAGENTA_BED"},{"v":3953,"type":"BLUE_BED"},{"v":3953,"type":"TUFF_BRICKS"},{"v":3953,"type":"WAXED_COPPER_GRATE"},{"v":3953,"type":"PURPLE_BED"},{"v":3953,"type":"SLIME_BALL","amount":22},{"v":3953,"type":"BREAD","amount":2},{"v":3953,"type":"CLAY","amount":4},{"v":3953,"type":"IRON_BOOTS","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"IRON_LEGGINGS","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"IRON_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":65}},{"v":3953,"type":"IRON_HELMET","meta":{"meta-type":"ARMOR","Damage":64}},{"v":3953,"type":"SHIELD","meta":{"meta-type":"SHIELD","Damage":170}}]}}}"
"2025-08-31T20:27:22Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":2260.0,"y":-25.0,"z":668.0},"createdAt":1756672032001,"expireAt":1756673232001,"owner":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2260.4792986804787,"y":-25.0,"z":667.7624999880791,"yaw":2.7690825,"pitch":56.765156}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[]}},"reason":"BREAK","extra":{"player":{"name":"lolitoadrixdxx","op":false,"id":"ed50a830-ab7a-3ce3-8665-e394f61707ff","entity-id":976,"location":{"world":"world","x":2260.4792986804787,"y":-25.0,"z":667.7624999880791,"yaw":2.7690825,"pitch":56.765156}}}}"
"2025-08-31T20:38:35Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":2208.0,"y":17.0,"z":662.0},"createdAt":1756672715697,"expireAt":1756673915697,"owner":{"name":"AldeanoChad13","op":true,"id":"61448f8d-0f46-3207-a3cf-c247dd629902","entity-id":574,"location":{"world":"world","x":2208.3430984913543,"y":17.0,"z":662.5035920991721,"yaw":-67.50116,"pitch":90.0}},"isProtected":false,"inventory":{"type":"CHEST","size":27,"content":[{"v":3953,"type":"COOKED_BEEF","amount":16},{"v":3953,"type":"SAND","amount":47},{"v":3953,"type":"STONE_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":17}},{"v":3953,"type":"DIRT","amount":62},{"v":3953,"type":"STONE_SHOVEL","meta":{"meta-type":"UNSPECIFIC","Damage":59}},{"v":3953,"type":"STONE_SHOVEL","meta":{"meta-type":"UNSPECIFIC","Damage":4}},{"v":3953,"type":"STONE_SHOVEL"},{"v":3953,"type":"SUGAR_CANE","amount":64},{"v":3953,"type":"DIAMOND","amount":12},{"v":3953,"type":"SUGAR_CANE","amount":13},{"v":3953,"type":"GRAVEL"},{"v":3953,"type":"SNOWBALL","amount":16},{"v":3953,"type":"SNOWBALL","amount":16},{"v":3953,"type":"SNOWBALL","amount":16},{"v":3953,"type":"SPRUCE_PLANKS","amount":15},{"v":3953,"type":"LEAD","amount":2},{"v":3953,"type":"BAKED_POTATO"},{"v":3953,"type":"COOKED_PORKCHOP","amount":9},{"v":3953,"type":"SNOWBALL","amount":14},{"v":3953,"type":"SAND","amount":42},{"v":3953,"type":"COBBLESTONE","amount":39},{"v":3953,"type":"STICK","amount":2},{"v":3953,"type":"IRON_BOOTS","meta":{"meta-type":"ARMOR","Damage":4}},{"v":3953,"type":"IRON_LEGGINGS","meta":{"meta-type":"ARMOR","Damage":4}},{"v":3953,"type":"IRON_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":4}},{"v":3953,"type":"IRON_HELMET","meta":{"meta-type":"ARMOR","Damage":4}}]}}}"
"2025-08-31T20:38:44Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":2208.0,"y":18.0,"z":662.0},"createdAt":1756672724206,"expireAt":1756673924206,"owner":{"name":"AldeanoChad13","op":true,"id":"61448f8d-0f46-3207-a3cf-c247dd629902","entity-id":574,"location":{"world":"world","x":2208.6461573522333,"y":17.875,"z":662.6999999880791,"yaw":136.35004,"pitch":90.0}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[{"v":3953,"type":"DIRT"}]}}}"
"2025-08-31T20:39:27Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":2208.0,"y":18.0,"z":662.0},"createdAt":1756672724206,"expireAt":1756673924206,"owner":{"name":"AldeanoChad13","op":true,"id":"61448f8d-0f46-3207-a3cf-c247dd629902","entity-id":574,"location":{"world":"world","x":2207.762499988079,"y":17.0,"z":662.5299244912197,"yaw":-75.90033,"pitch":65.09999}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[]}},"reason":"PLAYER","extra":{"player":{"name":"AldeanoChad13","op":true,"id":"61448f8d-0f46-3207-a3cf-c247dd629902","entity-id":574,"location":{"world":"world","x":2207.762499988079,"y":17.0,"z":662.5299244912197,"yaw":-75.90033,"pitch":65.09999}}}}"
